TIME;HOME;AWAY;MATCH_ID;1;X;2;UG_0_2;UG_3_PLUS;UG_4_PLUS;GG;I_GG;GG_3_PLUS
14:00;Roskilde;Thisted FC;386;1.57;3.85;4.7;2.0;1.7;2.8;1.72;4.65;2.15
14:00;Skive IK;VSK Aarhus;390;2.05;3.3;3.15;1.77;1.9;3.4;1.72;4.8;2.28
14:00;Neftci Baku;Kapaz;754;1.35;4.6;7.8;2.03;1.7;2.78;2.03;5.3;2.47
14:15;Slavia Mozyr;Naftan;752;1.5;3.5;7.0;1.75;1.95;3.5;2.17;6.0;2.85
14:30;First Vienna;Amstetten;790;2.72;3.4;2.45;1.85;1.9;3.3;1.7;4.7;2.25
14:30;Hertha Wels;Bregenz;795;1.85;3.75;3.8;2.2;1.65;2.62;1.57;4.2;1.93
14:30;St. Polten;Floridsdorfer AC;788;2.0;3.45;3.6;1.88;1.87;3.25;1.73;4.75;2.27
14:30;Kolos Kovalivka;Olexandriya;743;2.05;2.9;3.9;1.37;2.8;6.0;2.35;7.0;3.55
14:30;Mamelodi;Orlando Pirates;741;2.17;2.85;3.9;1.35;2.95;6.5;2.45;7.3;3.75
14:30;Orbit College;Magesi;735;3.5;2.62;2.5;1.28;3.35;7.7;2.57;7.8;4.15
14:30;Al-Taawon Buraidah;Al Quadisiya;792;3.35;3.6;1.95;2.1;1.65;2.68;1.57;4.2;1.95
14:30;Pergolettese;Novara;755;2.5;2.9;2.75;1.5;2.33;4.55;1.97;5.7;2.8
14:30;Arezzo;Campobasso;748;1.43;3.8;6.7;1.63;2.1;3.9;2.33;6.5;3.1
14:30;Pineto Calcio;Pianese;751;1.65;3.3;4.95;1.6;2.15;4.0;2.07;5.8;2.8
14:30;Altamura;Cosenza;758;3.8;3.2;1.87;1.65;2.07;3.8;1.9;5.3;2.52
14:30;Audace Cerignola;Atalanta U23;765;1.83;3.5;3.6;2.0;1.7;2.8;1.6;4.35;2.03
14:30;Casarano;Monopoli;757;2.07;3.05;3.35;1.6;2.15;4.0;1.9;5.4;2.63
15:00;Udinese;Atalanta;906;4.45;3.75;1.85;1.97;1.87;3.2;1.75;4.85;2.23
15:00;Carrarese;Frosinone;793;2.63;3.15;2.85;1.82;2.03;3.6;1.8;4.85;2.37
15:00;Padova;Sudtirol;783;2.55;3.05;3.05;1.65;2.3;4.35;1.97;5.45;2.72
15:00;Goztepe;Genclerbirligi;781;1.53;4.1;6.3;1.82;1.97;3.5;2.05;5.7;2.63
15:00;Hacken;Malmo FF;797;2.72;3.55;2.45;2.15;1.7;2.78;1.6;4.1;1.97
15:00;Jablonec;Zlin;785;1.7;3.8;5.1;1.83;1.97;3.45;1.92;5.3;2.47
15:00;Pardubice;Dukla Prague;786;2.07;3.3;3.7;1.75;2.05;3.7;1.82;5.1;2.45
15:00;Slovacko;Liberec;786;3.5;3.25;2.18;1.77;2.03;3.6;1.8;5.1;2.42
15:00;Rouen;Villefranche;756;1.57;3.85;5.35;1.75;1.95;3.45;1.97;5.45;2.57
15:00;Shinnik;Chelyabinsk;744;2.4;2.85;3.25;1.4;2.75;5.9;2.25;6.7;3.4
15:00;Bravo;Maribor;771;2.85;3.55;2.27;2.18;1.63;2.6;1.53;4.05;1.9
15:00;Brno;Kromeriz;763;1.22;6.1;9.5;2.9;1.35;1.9;1.72;4.25;1.97
15:00;Helsingborg;Sundsvall;768;1.85;3.75;3.95;2.03;1.77;2.95;1.67;4.55;2.12
15:00;Ostersund;Trelleborgs;770;2.3;3.05;3.4;1.95;1.83;3.1;1.67;4.6;2.18
15:00;Umea FC;Sandviken;773;2.95;3.65;2.25;2.25;1.62;2.57;1.53;4.0;1.9
15:00;Varberg;Brage;773;2.13;3.75;3.1;2.35;1.57;2.45;1.5;3.85;1.83
15:00;Vendsyssel;Ishoj;388;1.7;3.8;3.8;2.03;1.67;2.75;1.63;4.4;2.03
15:00;Dinamo Kirov;Tekstilshchik;;2.85;3.15;2.16;1.78;1.85;3.05;;;
15:00;Queens Univ.;Dundela;758;1.63;3.75;4.33;2.15;1.6;2.57;1.62;4.3;1.97
15:30;Heidenheim;Frankfurt;889;3.7;4.15;1.92;2.65;1.5;2.2;1.45;3.65;1.7
15:30;Mainz;Werder;909;2.03;3.95;3.55;2.5;1.55;2.37;1.48;3.8;1.77
15:30;RB Leipzig;Stuttgart;914;2.03;3.85;3.6;2.9;1.43;2.05;1.38;3.4;1.6
15:30;St. Pauli;M'Gladbach;898;2.17;3.55;3.45;1.95;1.88;3.25;1.7;4.75;2.23
15:30;Union Berlin;Freiburg;895;2.68;3.25;2.85;1.7;2.18;4.05;1.88;5.35;2.57
15:30;Gyor;Paks;800;1.97;4.05;3.15;2.75;1.4;2.0;1.37;3.3;1.6
15:30;Caernarfon;Briton Ferry;763;1.3;5.1;6.9;2.85;1.35;1.93;1.6;3.95;1.83
15:30;Cardiff Metropolitan;Connahs Q.;764;3.7;3.5;1.8;1.95;1.73;2.9;1.65;4.5;2.07
15:30;Flint;Penybont;767;3.55;3.55;1.83;2.07;1.65;2.65;1.57;4.2;1.95
15:30;Haverfordwest;TNS;751;13.0;6.9;1.13;2.9;1.35;1.9;1.97;4.8;2.23
15:30;Presov;Zilina;772;2.8;3.6;2.28;2.3;1.55;2.42;1.47;3.8;1.8
15:30;Skalica;Ruzomberok;766;2.47;3.3;2.75;1.73;2.0;3.55;1.75;4.9;2.37
15:30;Podbrezova;Slovan Bratislava;775;3.3;3.9;1.95;2.55;1.45;2.15;1.4;3.5;1.67
15:30;Al Sailiya;Al Ahli;768;3.15;3.4;2.18;2.03;1.7;2.85;1.57;4.25;2.03
15:35;Al Khaleej;Al Ittihad Jeddah;798;3.05;4.25;1.9;2.55;1.45;2.15;1.4;3.5;1.67
15:45;Dynamo Makhachkala;Krylya Sovetov;780;2.28;3.0;3.75;1.47;2.7;5.6;2.23;6.8;3.3
15:45;Rubin;Dynamo Moscow;793;3.4;3.4;2.23;1.95;1.88;3.25;1.7;4.7;2.23
16:00;Brighton;Leeds;893;1.9;3.85;4.1;2.0;1.83;3.1;1.72;4.75;2.18
16:00;Burnley;Arsenal;874;10.0;5.9;1.3;2.05;1.77;3.0;2.27;6.1;2.78
16:00;Crystal Palace;Brentford;900;1.92;3.7;4.15;2.1;1.77;2.9;1.67;4.55;2.07
16:00;Fulham;Wolves;874;1.87;3.55;4.65;1.65;2.25;4.25;2.05;5.8;2.75
16:00;Nottingham;Manchester Utd;904;3.35;3.75;2.15;2.15;1.73;2.8;1.6;4.3;2.0
16:00;Javor;Spartak S.;786;2.18;3.15;3.2;1.73;2.0;3.55;1.73;4.9;2.35
16:00;AFC Wimbledon;Gateshead;770;1.4;5.2;7.25;2.6;1.5;2.23;1.7;4.33;2.0
16:00;Barnsley;York City;775;1.88;4.15;3.6;2.6;1.5;2.23;1.45;3.65;1.73
16:00;Blackpool;Scunthorpe;766;1.75;3.85;4.5;2.0;1.8;3.05;1.75;4.75;2.23
16:00;Bolton;Huddersfield;768;1.77;3.75;4.55;2.05;1.77;2.95;1.72;4.65;2.17
16:00;Boreham Wood;Crawley;774;2.9;3.7;2.3;2.35;1.6;2.47;1.5;3.85;1.85
16:00;Bromley;Bristol Rovers;766;1.87;3.6;4.2;1.92;1.88;3.25;1.77;4.9;2.28
16:00;Burton;St Albans;760;1.3;5.9;9.5;2.6;1.5;2.23;1.88;4.75;2.18
16:00;Buxton;Chatham;771;2.25;3.45;3.2;2.07;1.75;2.9;1.62;4.4;2.07
16:00;Cambridge United;Chester;759;1.37;4.9;8.75;2.1;1.73;2.85;2.07;5.45;2.55
16:00;Cheltenham Town;Bradford City;767;5.75;4.25;1.55;2.23;1.65;2.65;1.75;4.65;2.13
16:00;Colchester;MK Dons;771;2.33;3.4;3.05;2.03;1.8;3.0;1.65;4.45;2.12
16:00;Crewe;Doncaster;777;3.05;4.2;2.05;2.65;1.47;2.17;1.43;3.5;1.7
16:00;FC Halifax;Exeter;767;3.75;3.55;2.0;2.0;1.8;3.05;1.7;4.6;2.15
16:00;Fleetwood;Barnet;770;3.1;3.3;2.35;1.9;1.9;3.3;1.7;4.7;2.25
16:00;Grimsby;Ebbsfleet;761;1.37;5.0;8.5;2.35;1.6;2.47;1.9;4.85;2.27
16:00;Mansfield;Harrogate;768;1.53;4.35;5.9;2.32;1.6;2.52;1.72;4.5;2.07
16:00;Oldham;Northampton;764;2.65;3.15;2.8;1.7;2.17;4.0;1.9;5.3;2.6
16:00;Peterborough;Cardiff;773;3.35;4.1;1.97;2.3;1.6;2.55;1.55;4.0;1.9
16:00;Rotherham;Swindon;771;2.27;3.4;3.15;2.03;1.8;3.0;1.65;4.45;2.12
16:00;Salford;Lincoln;770;3.35;3.6;2.1;2.03;1.77;3.0;1.65;4.5;2.12
16:00;Slough;Altrincham;770;4.55;4.05;1.72;2.35;1.6;2.47;1.6;4.15;1.93
16:00;Spennymoor;Barrow;768;4.3;3.95;1.77;2.03;1.77;3.0;1.72;4.65;2.17
16:00;Stevenage;Chesterfield;770;1.63;4.45;4.65;2.3;1.6;2.52;1.63;4.25;1.97
16:00;Sutton;Telford;773;2.2;3.8;3.0;2.3;1.62;2.55;1.53;3.95;1.88
16:00;Tranmere;Stockport;772;4.75;4.3;1.65;2.6;1.5;2.23;1.53;3.85;1.8
16:00;Wealdstone;Southend;769;4.2;3.95;1.8;2.15;1.7;2.75;1.65;4.4;2.03
16:00;Weston-super-Mare;Aldershot;772;2.03;3.65;3.5;2.2;1.67;2.7;1.6;4.25;2.0
16:00;Wigan;Hemel Hempstead;761;1.38;4.8;8.75;2.4;1.55;2.42;1.88;4.85;2.25
16:00;Wycombe;Plymouth;766;1.73;3.85;4.7;2.0;1.8;3.05;1.77;4.8;2.23
16:00;Macclesfield;AFC Totton;770;2.15;3.55;3.25;2.0;1.8;3.05;1.67;4.55;2.13
16:00;Newport;Gillingham;764;4.3;3.55;1.87;1.83;1.97;3.5;1.85;5.1;2.4
16:00;Reading;Carlisle;768;1.75;3.7;4.75;2.1;1.73;2.85;1.7;4.55;2.12
16:00;Falkirk;Kilmarnock;795;2.13;3.5;3.3;2.05;1.77;2.95;1.65;4.33;2.07
16:00;Hearts;Dundee FC;782;1.28;5.6;10.0;2.37;1.57;2.45;2.05;5.0;2.4
16:00;Livingston;Hibernian;792;3.75;3.55;1.95;2.0;1.83;3.05;1.7;4.5;2.12
16:00;Birmingham;Portsmouth;786;1.82;3.5;4.6;1.7;2.13;3.9;2.0;5.4;2.6
16:00;Charlton;Swansea;784;2.1;3.3;3.7;1.65;2.23;4.15;1.97;5.4;2.68
16:00;Oxford Utd;Millwall;787;2.8;3.15;2.65;1.65;2.25;4.15;1.93;5.3;2.62
16:00;QPR;Ipswich;798;3.4;3.55;2.1;1.92;1.88;3.2;1.72;4.6;2.2
16:00;Sheffield Utd;Derby;790;1.85;3.4;4.6;1.65;2.25;4.2;2.07;5.7;2.75
16:00;Southampton;Preston;795;1.72;3.95;4.65;1.9;1.88;3.3;1.85;4.9;2.33
16:00;Stoke;Bristol City;794;2.37;3.2;3.15;1.75;2.1;3.75;1.83;4.95;2.45
16:00;Watford;Middlesbrough;798;2.72;3.25;2.65;1.8;2.03;3.65;1.8;4.85;2.37
16:00;Waregem;Union SG;794;4.55;4.0;1.73;2.18;1.7;2.75;1.7;4.4;2.05
16:00;Alvechurch;Spalding United;386;3.6;3.5;1.9;2.0;1.7;2.85;1.62;4.35;2.03
16:00;Barwell;Redditch;386;3.05;3.3;2.17;1.95;1.75;2.95;1.6;4.4;2.07
16:00;Bishop's Stortford;Quorn;386;3.0;3.35;2.18;2.03;1.7;2.78;1.57;4.2;2.0
16:00;Bromsgrove;Leiston;386;3.15;3.35;2.1;2.0;1.7;2.85;1.6;4.3;2.03
16:00;Bury Town;Banbury;386;2.55;3.3;2.55;1.95;1.75;2.95;1.6;4.35;2.05
16:00;Halesowen;Needham Market;386;2.1;3.35;3.2;1.95;1.75;2.95;1.62;4.4;2.07
16:00;Kettering Town;St Ives;386;1.73;3.5;4.45;1.9;1.8;3.05;1.73;4.75;2.23
16:00;Royston;Harborough;380;6.4;4.0;1.47;1.95;1.75;2.95;1.93;5.2;2.42
16:00;Stourbridge;Stamford;386;1.75;3.45;4.35;1.75;1.95;3.45;1.85;5.1;2.42
16:00;Stratford;Real Bedford;388;2.42;3.3;2.68;1.9;1.8;3.05;1.63;4.5;2.12
16:00;Sudbury;Worcester City;387;3.55;3.4;1.95;1.9;1.8;3.05;1.67;4.6;2.13
16:00;Basingstoke;Farnham Town;388;3.25;3.7;1.88;2.35;1.5;2.32;1.45;3.75;1.75
16:00;Berkhamsted;Havant & W;388;2.35;3.5;2.5;2.3;1.53;2.37;1.45;3.7;1.77
16:00;Bracknell;Dorchester;388;2.33;3.45;2.55;2.2;1.57;2.5;1.48;3.9;1.83
16:00;Hanwell Town;Taunton Town;387;2.15;3.4;2.85;2.1;1.63;2.63;1.52;4.05;1.92
16:00;Plymouth Parkway;Evesham United;388;2.75;3.45;2.18;2.2;1.57;2.5;1.48;3.9;1.83
16:00;Poole;Gosport Borough;388;2.07;3.45;3.0;2.15;1.6;2.57;1.52;4.0;1.88
16:00;Sholing;Hungerford;387;2.07;3.4;3.0;2.1;1.63;2.63;1.53;4.1;1.92
16:00;Uxbridge;Gloucester City;387;3.25;3.65;1.9;2.3;1.53;2.37;1.47;3.8;1.77
16:00;Walton & Hersham;Tiverton Town;382;1.23;5.3;9.5;2.4;1.47;2.23;1.95;4.9;2.3
16:00;Weymouth;Yate Town;387;2.15;3.4;2.85;2.1;1.63;2.63;1.52;4.05;1.92
16:00;Wimborne;Chertsey Town;386;2.0;3.4;3.2;2.03;1.67;2.78;1.57;4.25;2.0
16:00;Valerenga;Bodo/Glimt;799;5.25;5.1;1.5;3.5;1.3;1.73;1.38;3.1;1.55
16:00;Ath Bilbao B;Unionistas;755;2.1;3.0;3.35;1.55;2.25;4.35;1.97;5.7;2.75
16:00;Guadalajara;Merida;759;2.47;2.95;2.72;1.57;2.2;4.15;1.88;5.4;2.63
16:00;Torremolinos;Sabadell;753;3.15;2.85;2.27;1.47;2.45;4.95;2.07;6.2;3.0
16:00;Ashton Utd;Cleethorpes;385;2.0;3.35;3.25;1.95;1.75;2.95;1.62;4.45;2.07
16:00;Bamber Bridge;United of Manchester;386;2.25;3.25;2.8;1.95;1.75;2.95;1.6;4.35;2.05
16:00;Guiseley;Hednesford;388;2.95;3.25;2.17;1.85;1.83;3.2;1.65;4.6;2.17
16:00;Hebburn Town;Warrington;388;2.25;3.4;2.68;2.15;1.6;2.57;1.5;4.0;1.87
16:00;Hyde;Morpeth;387;1.8;3.6;3.6;2.15;1.6;2.57;1.55;4.15;1.9
16:00;Lancaster;Whitby;386;2.0;3.4;3.2;2.03;1.67;2.78;1.57;4.25;2.0
16:00;Rushall;Prescot Cables;386;2.13;3.25;3.0;1.95;1.75;2.95;1.6;4.35;2.07
16:00;Stocksbridge;Workington;388;1.9;3.55;3.35;2.15;1.6;2.57;1.53;4.1;1.88
16:00;Stockton Town;Ilkeston;387;1.9;3.65;3.25;2.3;1.53;2.37;1.47;3.8;1.77
16:00;Warrington;Leek Town;387;1.9;3.65;3.25;2.3;1.53;2.37;1.47;3.8;1.77
16:00;Dinamo Zagreb;Rijeka;777;1.48;4.15;6.4;1.9;1.8;3.1;1.97;5.3;2.47
16:00;Omonia Aradippou;Olympiakos Nic.;764;2.37;3.2;2.95;1.7;2.05;3.75;1.8;5.0;2.45
16:00;Coleraine;Glenavon;750;1.13;7.4;14.0;2.55;1.43;2.13;2.25;5.5;2.57
16:00;Dungannon;Crusaders;764;2.1;3.25;3.25;1.82;1.87;3.3;1.7;4.7;2.25
16:00;Ghazl Al-Mehalla;Future FC;737;3.5;2.55;2.42;1.33;3.0;6.6;2.37;7.2;3.75
16:00;Arbroath;Ross County;765;3.35;3.45;2.07;1.9;1.85;3.2;1.7;4.7;2.23
16:00;Partick Thistle;Queens Park;754;1.45;4.3;6.9;1.85;1.9;3.3;2.1;5.7;2.68
16:00;Raith;Morton;761;1.92;3.35;4.0;1.67;2.12;3.9;1.93;5.4;2.57
16:00;St Johnstone;Airdrieonians;755;1.28;5.3;9.75;2.1;1.7;2.78;2.2;5.75;2.68
16:00;Aalesund;Asane;764;1.32;5.4;8.0;2.7;1.42;2.07;1.67;4.25;1.97
16:00;Egersund;Hodd;764;1.45;4.55;6.0;2.32;1.55;2.4;1.67;4.4;2.03
16:00;Kongsvinger;Lillestrom;775;3.45;4.15;1.85;2.95;1.35;1.9;1.33;3.2;1.55
16:00;Odd;Sogndal;775;2.5;3.8;2.47;2.6;1.43;2.12;1.38;3.4;1.63
16:00;Ranheim;Skeid;769;1.25;6.3;9.5;3.3;1.3;1.75;1.62;3.7;1.82
16:00;Start;Moss;766;1.4;5.0;6.4;2.65;1.42;2.1;1.6;4.0;1.85
16:00;Gent U23;Eupen;768;2.85;3.3;2.3;1.95;1.75;2.95;1.6;4.4;2.07
16:00;Academica;Caldas;388;1.92;3.3;3.8;1.7;2.0;3.6;1.83;5.1;2.42
16:00;Lusitano;1. Dezembro;386;1.73;3.4;4.65;1.7;2.03;3.65;1.93;5.35;2.57
16:00;Varzim;AD Marco 09;385;1.8;3.35;4.25;1.6;2.18;4.1;2.0;5.7;2.72
16:00;Alloa;Kelty Hearts;756;1.48;4.1;6.2;2.03;1.7;2.8;1.85;4.95;2.3
16:00;Cove Rangers;Peterhead;769;2.72;3.3;2.45;1.87;1.83;3.15;1.65;4.55;2.15
16:00;East Fife;Hamilton;770;2.68;3.55;2.37;2.07;1.67;2.72;1.55;4.15;1.95
16:00;Inverness;Montrose;752;1.35;4.85;7.75;1.88;1.82;3.15;2.15;5.75;2.68
16:00;Queen of South;Stenhousemuir;765;2.63;3.2;2.57;1.7;2.05;3.7;1.77;5.0;2.42
16:00;Clyde;Dumbarton;772;2.07;3.6;3.05;2.27;1.55;2.42;1.48;3.8;1.82
16:00;Elgin City;Annan;769;2.15;3.5;2.95;2.1;1.65;2.68;1.53;4.1;1.93
16:00;Spartans;East Kilbride;770;2.6;3.6;2.35;2.15;1.6;2.57;1.5;4.0;1.88
16:00;Stirling;FC Edinburgh;772;2.85;3.55;2.2;2.25;1.55;2.45;1.48;3.8;1.82
16:00;Stranraer;Forfar Athletic;767;2.72;3.25;2.42;1.75;1.95;3.5;1.73;4.8;2.32
16:00;Alfreton Town;Kidderminster;759;4.6;3.6;1.7;1.77;1.9;3.4;1.87;5.1;2.42
16:00;Hereford;Curzon Ashton;767;2.17;3.3;3.05;1.95;1.75;2.9;1.6;4.35;2.05
16:00;Marine;AFC Fylde;767;4.1;3.7;1.73;2.15;1.6;2.57;1.57;4.2;1.95
16:00;Merthyr Town;Darlington;771;2.25;3.55;2.75;2.25;1.55;2.45;1.48;3.8;1.82
16:00;Oxford City;Bedford;761;2.28;3.4;2.8;2.05;1.67;2.72;1.55;4.15;1.95
16:00;Peterborough S.;Chorley;768;3.45;3.5;1.95;2.07;1.67;2.72;1.57;4.2;1.95
16:00;Southport;Kings Lynn;770;2.52;3.25;2.6;1.87;1.82;3.1;1.63;4.5;2.15
16:00;Worksop;Scarborough;769;2.47;3.4;2.55;2.07;1.65;2.72;1.53;4.1;1.95
16:00;Bath;Horsham;766;2.68;3.15;2.52;1.73;1.97;3.55;1.73;4.85;2.35
16:00;Chesham;Chippenham;758;1.53;3.95;5.45;1.85;1.85;3.2;1.92;5.2;2.42
16:00;Dag & Red;Farnborough;768;2.12;3.3;3.2;1.9;1.8;3.05;1.65;4.5;2.13
16:00;Enfield Town;Eastbourne Boro;767;3.1;3.25;2.18;1.85;1.85;3.25;1.67;4.65;2.2
16:00;Maidstone;Tonbridge;753;1.42;4.3;6.6;1.88;1.8;3.1;2.0;5.45;2.52
16:00;Salisbury;Dorking;766;3.3;3.35;2.05;1.93;1.77;3.0;1.63;4.5;2.12
16:00;Torquay;Hornchurch;766;2.13;3.25;3.2;1.83;1.85;3.25;1.7;4.7;2.23
16:00;Aveley;Ramsgate;391;1.92;3.7;3.15;2.25;1.55;2.45;1.5;3.85;1.83
16:00;Brentwood;Wingate & Finchley;387;1.67;3.75;4.15;2.2;1.57;2.5;1.57;4.15;1.92
16:00;Burgess Hill;Canvey;387;1.67;3.7;4.15;2.15;1.6;2.57;1.6;4.25;1.95
16:00;Carshalton;Potters Bar;390;1.73;3.95;3.55;2.4;1.47;2.23;1.45;3.7;1.73
16:00;Cheshunt;Cray;387;2.05;3.4;3.05;2.1;1.63;2.63;1.53;4.1;1.93
16:00;Chichester;Dulwich Hamlet;385;1.88;3.45;3.45;2.03;1.67;2.78;1.6;4.3;2.0
16:00;Cray Valley;Lewes;389;1.73;3.85;3.7;2.15;1.6;2.57;1.57;4.15;1.92
16:00;Dartford;Welling;388;1.55;4.15;4.55;2.55;1.42;2.1;1.48;3.75;1.75
16:00;Folkestone;Billericay Town;386;2.1;3.3;3.0;2.03;1.67;2.78;1.57;4.2;1.97
16:00;Institute;Armagh;763;1.73;3.7;3.8;2.3;1.53;2.37;1.5;3.9;1.82
16:00;Limavady;Warrenpoint;757;1.53;3.85;5.1;1.95;1.75;2.95;1.82;4.9;2.27
16:00;Loughgall;Annagh;763;3.3;3.35;1.97;1.85;1.83;3.2;1.67;4.65;2.2
16:00;Newington;H&W Welders;767;2.57;3.6;2.27;2.4;1.47;2.23;1.4;3.55;1.7
16:15;Atl. Madrid;Sevilla;891;1.35;5.7;8.25;2.33;1.63;2.55;1.92;4.95;2.27
16:15;Cultural Leonesa;Mirandes;784;2.07;3.25;3.75;1.65;2.2;4.1;1.95;5.5;2.72
16:15;ML Vitebsk;Isloch;747;1.8;2.9;5.4;1.55;2.28;4.4;2.15;6.1;3.0
16:15;Eldense;Algeciras;756;1.85;3.2;3.9;1.62;2.12;3.95;1.93;5.45;2.6
16:30;Hansa Rostock;Verl;795;2.18;3.65;3.05;2.25;1.57;2.47;1.5;3.85;1.85
16:30;Ajax;Heerenveen;798;1.55;4.95;4.85;2.85;1.45;2.07;1.5;3.65;1.72
16:30;Nacional;Famalicao;786;3.3;3.2;2.28;1.77;2.1;3.7;1.83;4.95;2.45
16:30;Unirea Slobozia;Arges;780;3.6;3.05;2.15;1.5;2.5;5.1;2.15;6.1;3.05
16:30;Septemvri Sofia;Slavia Sofia;762;3.6;3.3;2.03;1.75;1.95;3.5;1.77;4.95;2.37
16:30;Roda;Jong Utrecht;794;1.48;4.85;5.2;2.5;1.5;2.25;1.57;3.95;1.83
16:30;UD Ourense;Dep. Fabril;751;3.5;2.95;2.15;1.45;2.5;5.1;2.13;6.4;3.1
16:30;H. Tel Aviv;Ironi Tiberias;758;1.4;4.55;6.4;2.15;1.6;2.57;1.82;4.8;2.2
16:30;Braga B;AD Fafe;390;2.72;3.0;2.57;1.57;2.2;4.2;1.9;5.4;2.65
17:00;PSG;Nice;911;1.27;6.75;10.0;3.1;1.38;1.93;1.72;4.3;1.95
17:00;BW Linz;LASK;792;3.1;3.35;2.27;1.87;1.93;3.35;1.73;4.7;2.25
17:00;Grazer AK;Altach;785;3.35;3.2;2.25;1.6;2.32;4.45;2.0;5.6;2.75
17:00;Hartberg;Austria Vienna;792;3.35;3.45;2.12;1.9;1.92;3.3;1.75;4.7;2.25
17:00;Epitsentr;Veres;761;2.28;3.15;3.0;1.65;2.1;3.9;1.83;5.2;2.52
17:00;Polokwane;Richards Bay;734;2.42;2.52;3.85;1.27;3.45;8.0;2.63;8.0;4.35
17:00;Volos;Panathinaikos;787;5.45;4.25;1.57;1.9;1.88;3.25;1.95;5.1;2.42
17:15;Entella;Empoli;782;2.6;2.95;3.05;1.57;2.45;4.75;2.07;5.8;2.9
17:30;Norrkoping;Sirius;800;2.42;3.75;2.63;2.4;1.55;2.4;1.48;3.65;1.77
17:30;Drogheda;Bohemians;765;3.4;3.45;2.05;1.8;1.93;3.45;1.77;4.75;2.3
17:30;Shelbourne;St. Patricks;765;2.68;3.1;2.68;1.65;2.15;4.0;1.88;5.1;2.55
17:30;Cork City;Derry City;752;10.0;4.9;1.3;2.03;1.73;2.9;2.25;5.8;2.75
17:30;Shamrock;Sligo Rovers;765;1.97;3.5;3.6;1.88;1.85;3.2;1.72;4.6;2.2
17:30;Waterford;Galway;770;3.0;3.4;2.25;1.87;1.87;3.25;1.7;4.55;2.17
17:30;H. Petach Tikva;Sakhnin;762;1.95;3.55;3.4;1.75;1.95;3.5;1.77;4.9;2.37
17:30;SC Ashdod;H. Haifa;769;2.63;3.35;2.45;2.0;1.7;2.85;1.57;4.25;2.0
17:30;Celje;Aluminij;765;1.17;7.3;12.0;3.8;1.23;1.62;1.63;3.7;1.8
17:30;Umm-Salal;Shamal;773;3.8;4.0;1.8;2.65;1.42;2.1;1.42;3.5;1.65
17:30;Virtus Verona;Trento;757;2.72;2.9;2.5;1.55;2.28;4.4;1.93;5.6;2.72
17:30;Rimini;Bra;741;2.13;2.95;3.35;1.5;2.37;4.65;2.03;5.9;2.9
17:45;Atletico Atlanta;Dep. Moron;732;2.25;2.62;3.8;1.25;3.5;8.25;2.7;8.25;4.45
18:00;Napoli;Como;898;1.9;3.3;4.65;1.7;2.18;4.05;2.03;5.7;2.72
18:00;Cukaricki;Partizan;785;4.35;3.6;1.72;1.95;1.77;3.0;1.7;4.7;2.15
18:00;Galatasaray;Trabzonspor;793;1.43;5.1;6.3;2.85;1.42;2.03;1.55;3.9;1.8
18:00;FC Copenhagen;Fredericia;788;1.18;7.3;13.0;2.95;1.42;2.0;2.0;4.75;2.23
18:00;Thun;Sion;798;2.03;3.65;3.4;2.23;1.67;2.7;1.6;4.15;1.95
18:00;Winterthur;Servette;800;4.0;3.9;1.82;2.5;1.55;2.37;1.53;3.8;1.8
18:00;Aarau;Rapperswil;761;1.55;4.15;5.4;2.12;1.65;2.68;1.72;4.65;2.12
18:00;Lausanne Ouchy;Stade Nyonnais;760;1.3;5.7;8.25;2.55;1.45;2.17;1.75;4.5;2.07
18:00;Molde;Rosenborg;796;2.03;3.85;3.25;2.33;1.57;2.47;1.52;3.9;1.85
18:00;Slavia Prague;Ostrava;786;1.23;6.4;11.0;2.8;1.43;2.07;1.9;4.75;2.18
18:00;Osasuna B;Celta Vigo B;764;2.65;2.95;2.52;1.6;2.15;4.05;1.87;5.3;2.6
18:00;Cartagena;Villarreal B;754;1.67;3.3;4.85;1.65;2.05;3.8;2.0;5.5;2.68
18:00;Amorebieta;Alfaro;747;1.67;3.4;4.95;1.55;2.25;4.33;2.17;6.1;2.95
18:00;Tudelano;SD Logrones;759;2.63;3.0;2.68;1.55;2.25;4.3;1.92;5.5;2.68
18:00;APOEL;Achnas;754;1.28;5.35;9.5;2.15;1.65;2.63;2.1;5.5;2.52
18:00;Paralimni;Omonia;753;10.0;5.7;1.25;2.25;1.6;2.52;2.13;5.5;2.55
18:00;Dun. Streda;Kosice;767;1.47;4.6;5.7;2.45;1.48;2.23;1.6;4.1;1.88
18:15;Club Brugge;Dender;789;1.23;6.6;11.0;2.8;1.45;2.12;1.93;4.65;2.17
18:15;Rostov;Akron Togliatti;788;1.65;3.95;5.4;1.95;1.88;3.25;1.88;5.2;2.4
18:15;Zenit;Lokomotiv M.;793;1.55;4.4;6.1;2.3;1.63;2.57;1.72;4.6;2.1
18:15;Colwyn Bay;Barry;762;2.28;2.95;3.0;1.65;2.05;3.75;1.8;5.0;2.47
18:30;Tottenham;Chelsea;902;2.75;3.6;2.55;2.15;1.73;2.8;1.57;4.25;1.97
18:30;Bayern;Leverkusen;910;1.23;7.4;11.0;3.9;1.27;1.67;1.6;3.6;1.75
18:30;Real Sociedad;Ath Bilbao;875;2.8;3.0;2.9;1.57;2.45;4.8;2.03;5.9;2.9
