TIME;DAY;DATE;LEAGUE;HOME;AWAY;MATCH_ID;1;X;2;0-2;2+;3+;GG;IGG;GG&3+
15:30;Sub;01.11.;SVK1;Tatran Presov;Zilina;529;2.6;3.6;2.38;2.13;1.19;1.63;1.55;3.7;1.82
15:30;Sub;01.11.;VELS1;Caernarfon;Briton Ferry;502;1.33;5.1;7.3;2.75;1.1;1.4;1.65;3.75;1.82
15:30;Sub;01.11.;VELS1;Cardiff Metropolitan;Connahs Q.;503;3.75;3.5;1.87;1.93;1.24;1.77;1.7;4.25;2.03
15:30;Sub;01.11.;VELS1;Flint Town United;Penybont;503;3.65;3.8;1.82;2.05;1.21;1.68;1.65;4.0;1.95
15:30;Sub;01.11.;VELS1;Haverfordwest;TNS;497;10.8;5.85;1.22;2.5;1.12;1.47;2.03;4.8;2.23
15:30;Sub;01.11.;VELS2;Trefelin;Pontypridd;503;1.53;4.05;4.85;2.3;1.16;1.55;1.65;3.85;1.87
15:35;Sub;01.11.;SAR1;Al Khaleej;Al Ittihad Jeddah;2818;3.55;4.0;1.8;2.45;1.13;1.48;1.5;3.4;1.7
15:45;Sub;01.11.;RUS1;Dynamo Makhachkala;Krylya Sovetov;525;2.22;2.75;3.95;1.45;1.55;2.65;2.12;6.3;2.95
15:45;Sub;01.11.;RUS1;Rubin Kazan;Dynamo Moscow;532;3.15;3.45;2.2;1.85;1.27;1.85;1.7;4.3;2.12
16:00;Sub;01.11.;SRB1;Javor;Spartak Subotica;2844;2.22;3.3;3.2;1.73;1.32;2.0;1.8;4.65;2.3
16:00;Sub;01.11.;ENG1;Brighton;Leeds;3285;2.07;3.7;3.5;1.95;1.29;1.85;1.75;4.5;2.18
16:00;Sub;01.11.;ENG1;Burnley;Arsenal;2978;11.9;5.75;1.28;2.1;1.25;1.73;2.4;6.25;2.9
16:00;Sub;01.11.;ENG1;Crystal Palace;Brentford;3204;2.0;3.7;3.65;2.1;1.26;1.75;1.65;4.25;2.05
16:00;Sub;01.11.;ENG1;Fulham;Wolves;3093;1.87;3.55;4.5;1.7;1.4;2.15;2.0;5.5;2.6
16:00;Sub;01.11.;ENG1;Nottingham;Manchester Utd;3411;3.1;3.85;2.18;2.08;1.26;1.75;1.67;4.2;2.05
16:00;Sub;01.11.;ENGK;AFC Wimbledon;Gateshead;536;1.37;5.2;7.2;2.45;1.13;1.5;1.73;4.0;1.97
16:00;Sub;01.11.;ENGK;Barnsley;York City;539;1.9;3.9;3.55;2.45;1.13;1.5;1.47;3.4;1.7
16:00;Sub;01.11.;ENGK;Blackpool;Scunthorpe United;539;1.75;3.8;4.4;1.95;1.24;1.77;1.75;4.3;2.1
16:00;Sub;01.11.;ENGK;Bolton;Huddersfield;539;1.77;3.9;4.15;1.98;1.23;1.73;1.7;4.2;2.07
16:00;Sub;01.11.;ENGK;Boreham Wood;Crawley;539;2.8;3.8;2.27;2.25;1.17;1.57;1.52;3.55;1.8
16:00;Sub;01.11.;ENGK;Bromley;Bristol Rovers;540;1.87;3.55;4.05;1.88;1.26;1.82;1.73;4.35;2.12
16:00;Sub;01.11.;ENGK;Burton;St Albans City;535;1.29;5.7;9.0;2.42;1.14;1.5;1.85;4.35;2.12
16:00;Sub;01.11.;ENGK;Buxton;Chatham Town;539;2.1;3.75;3.15;1.98;1.23;1.73;1.65;4.0;2.0
16:00;Sub;01.11.;ENGK;Cambridge Utd;Chester;534;1.35;5.0;8.2;2.05;1.21;1.7;2.0;4.95;2.38
16:00;Sub;01.11.;ENGK;Cheltenham;Bradford City;539;5.6;4.35;1.53;2.1;1.19;1.65;1.75;4.2;2.07
16:00;Sub;01.11.;ENGK;Colchester;MK Dons;537;2.35;3.45;2.9;1.93;1.24;1.77;1.65;4.1;2.0
16:00;Sub;01.11.;ENGK;Crewe;Doncaster;539;3.2;3.75;2.07;2.37;1.14;1.5;1.48;3.4;1.72
16:00;Sub;01.11.;ENGK;Fleetwood;Barnet;538;2.9;3.4;2.35;1.83;1.28;1.87;1.7;4.35;2.12
16:00;Sub;01.11.;ENGK;Grimsby;Ebbsfleet;536;1.35;4.9;8.1;2.2;1.17;1.6;1.83;4.4;2.12
16:00;Sub;01.11.;ENGK;Halifax;Exeter;539;3.5;3.55;2.02;1.92;1.25;1.78;1.68;4.2;2.05
16:00;Sub;01.11.;ENGK;Macclesfield;AFC Totton;539;2.02;3.55;3.5;1.95;1.24;1.75;1.65;4.1;2.0
16:00;Sub;01.11.;ENGK;Mansfield;Harrogate Town;539;1.55;4.35;5.3;2.25;1.17;1.58;1.65;3.95;1.95
16:00;Sub;01.11.;ENGK;Newport;Gillingham;540;4.25;3.4;1.88;1.75;1.31;1.95;1.82;4.75;2.28
16:00;Sub;01.11.;ENGK;Oldham;Northampton;538;2.55;3.15;2.8;1.63;1.38;2.13;1.85;5.0;2.42
16:00;Sub;01.11.;ENGK;Peterborough;Cardiff;539;3.15;3.8;2.07;2.15;1.18;1.62;1.55;3.7;1.85
16:00;Sub;01.11.;ENGK;Reading;Carlisle;539;1.73;4.05;4.2;2.07;1.2;1.67;1.68;4.05;2.0
16:00;Sub;01.11.;ENGK;Rotherham;Swindon Town;539;2.25;3.45;3.05;1.93;1.24;1.77;1.65;4.1;2.0
16:00;Sub;01.11.;ENGK;Salford;Lincoln;539;3.0;3.55;2.25;1.92;1.25;1.78;1.65;4.1;2.05
16:00;Sub;01.11.;ENGK;Slough;Altrincham;539;4.35;4.1;1.7;2.25;1.17;1.58;1.6;3.75;1.88
16:00;Sub;01.11.;ENGK;Spennymoor;Barrow;539;4.25;3.9;1.75;1.95;1.24;1.77;1.75;4.3;2.13
16:00;Sub;01.11.;ENGK;Stevenage;Chesterfield;539;1.65;4.15;4.55;2.13;1.19;1.63;1.67;4.0;1.98
16:00;Sub;01.11.;ENGK;Sutton;AFC Telford;539;2.22;3.6;3.0;2.2;1.18;1.6;1.52;3.65;1.8
16:00;Sub;01.11.;ENGK;Tranmere;Stockport County;539;4.7;4.3;1.62;2.25;1.17;1.57;1.63;3.85;1.9
16:00;Sub;01.11.;ENGK;Wealdstone;Southend;539;4.0;3.8;1.82;2.07;1.2;1.67;1.63;3.95;1.95
16:00;Sub;01.11.;ENGK;Weston Super Mare;Aldershot;539;2.15;3.6;3.1;2.05;1.21;1.7;1.6;3.9;1.92
16:00;Sub;01.11.;ENGK;Wigan;Hemel Hempstead;536;1.32;5.4;8.3;2.33;1.15;1.53;1.85;4.35;2.12
16:00;Sub;01.11.;ENGK;Wycombe;Plymouth;539;1.75;3.75;4.4;1.92;1.25;1.78;1.75;4.35;2.12
16:00;Sub;01.11.;BEL1;Waregem;Royale Union SG;2919;5.1;4.1;1.6;2.18;1.19;1.68;1.7;4.1;2.03
16:00;Sub;01.11.;BEL2;Gent U23;Eupen;502;2.7;3.4;2.37;1.9;1.25;1.8;1.65;4.1;2.0
16:00;Sub;01.11.;EGI1;Ghazl El Mahallah;Modern Sport;497;3.25;2.75;2.4;1.35;1.65;2.9;2.3;6.8;3.15
16:00;Sub;01.11.;ENG2;Birmingham;Portsmouth;3076;1.75;3.65;4.65;1.75;1.34;2.1;1.97;5.15;2.55
16:00;Sub;01.11.;ENG2;Charlton;Swansea;3097;2.02;3.4;3.65;1.63;1.4;2.27;2.0;5.3;2.65
16:00;Sub;01.11.;ENG2;Oxford Utd;Millwall;3137;2.7;3.25;2.6;1.65;1.4;2.23;1.9;5.05;2.5
16:00;Sub;01.11.;ENG2;QPR;Ipswich;3353;3.15;3.6;2.13;1.95;1.26;1.85;1.7;4.2;2.1
16:00;Sub;01.11.;ENG2;Sheffield Utd;Derby;3304;1.75;3.5;4.95;1.68;1.37;2.18;2.0;5.4;2.6
16:00;Sub;01.11.;ENG2;Southampton;Preston;3051;1.72;3.85;4.55;1.95;1.26;1.85;1.8;4.5;2.25
16:00;Sub;01.11.;ENG2;Stoke;Bristol City;2964;2.4;3.2;3.0;1.75;1.34;2.1;1.8;4.75;2.3
16:00;Sub;01.11.;ENG2;Watford;Middlesbrough;3205;2.5;3.45;2.65;1.8;1.31;2.0;1.77;4.5;2.25
16:00;Sub;01.11.;ENG6;Bath;Horsham;503;2.75;3.1;2.5;1.7;1.34;2.03;1.8;4.75;2.25
16:00;Sub;01.11.;ENG6;Chesham;Chippenham Town;501;1.6;3.65;5.35;1.83;1.28;1.87;1.87;4.85;2.25
16:00;Sub;01.11.;ENG6;Dag & Red;Farnborough;503;2.1;3.35;3.25;1.8;1.29;1.88;1.75;4.45;2.12
16:00;Sub;01.11.;ENG6;Enfield Town;Eastbourne Boro;502;3.05;3.3;2.2;1.87;1.26;1.83;1.68;4.25;2.03
16:00;Sub;01.11.;ENG6;Maidstone;Tonbridge Angels;499;1.45;4.25;6.5;1.9;1.25;1.8;2.02;5.05;2.4
16:00;Sub;01.11.;ENG6;Salisbury;Dorking;504;3.4;3.2;2.1;1.8;1.29;1.9;1.73;4.5;2.12
16:00;Sub;01.11.;ENG6;Torquay;Hornchurch;503;2.05;3.25;3.45;1.82;1.28;1.88;1.72;4.45;2.1
16:00;Sub;01.11.;ENG6;Worthing;Hampton & Richmond;503;1.55;4.3;4.95;2.45;1.13;1.48;1.58;3.65;1.78
16:00;Sub;01.11.;ENG6;Alfreton;Kidderminster;502;4.5;3.65;1.7;1.8;1.29;1.9;1.9;4.8;2.3
16:00;Sub;01.11.;ENG6;Hereford;Curzon Ashton;503;2.1;3.45;3.15;2.05;1.21;1.7;1.6;3.9;1.88
16:00;Sub;01.11.;ENG6;Marine;AFC Fylde;503;4.1;3.7;1.75;1.92;1.25;1.78;1.75;4.35;2.1
16:00;Sub;01.11.;ENG6;Merthyr Town;Darlington;503;2.1;3.55;3.05;2.25;1.17;1.58;1.5;3.6;1.75
16:00;Sub;01.11.;ENG6;Oxford City;Bedford;502;2.25;3.6;2.75;1.97;1.23;1.75;1.65;4.0;1.95
16:00;Sub;01.11.;ENG6;Peterborough Sports;Chorley;503;3.2;3.65;2.0;2.0;1.22;1.72;1.65;4.0;1.95
16:00;Sub;01.11.;ENG6;Southport;King's Lynn;502;2.55;3.3;2.55;1.85;1.27;1.85;1.68;4.25;2.03
16:00;Sub;01.11.;ENG6;Worksop;Scarborough;501;2.48;3.55;2.48;2.05;1.21;1.67;1.58;3.8;1.87
16:00;Sub;01.11.;ENG7;Aveley;Ramsgate;503;2.03;3.55;3.0;2.3;1.16;1.55;1.5;3.5;1.73
16:00;Sub;01.11.;ENG7;Brentwood;Wingate & Finchley;503;1.63;3.9;4.15;2.2;1.18;1.6;1.65;3.9;1.9
16:00;Sub;01.11.;ENG7;Burgess Hill Town;Canvey;503;1.87;3.6;3.35;2.05;1.21;1.7;1.65;3.95;1.95
16:00;Sub;01.11.;ENG7;Carshalton;Potters Bar;503;1.78;3.6;3.7;2.3;1.16;1.55;1.53;3.6;1.75
16:00;Sub;01.11.;ENG7;Cheshunt;Cray Wanderers;503;2.03;3.55;3.0;2.13;1.19;1.63;1.57;3.75;1.85
16:00;Sub;01.11.;ENG7;Chichester;Dulwich Hamlet;503;2.03;3.5;3.0;2.05;1.21;1.67;1.6;3.85;1.9
16:00;Sub;01.11.;ENG7;Cray Valley;Lewes;503;1.78;3.75;3.55;2.2;1.18;1.6;1.6;3.75;1.85
16:00;Sub;01.11.;ENG7;Dartford;Welling;503;1.55;3.85;4.75;2.35;1.15;1.52;1.58;3.7;1.8
16:00;Sub;01.11.;ENG7;Folkestone;Billericay;503;1.92;3.45;3.35;2.15;1.19;1.62;1.55;3.75;1.83
16:00;Sub;01.11.;ENG7;Alvechurch;Spalding Utd;502;2.75;3.35;2.25;1.9;1.25;1.8;1.67;4.15;2.0
16:00;Sub;01.11.;ENG7;Barwell;Redditch;502;2.7;3.45;2.25;2.0;1.23;1.73;1.63;3.95;1.95
16:00;Sub;01.11.;ENG7;Bishop´s Stortford;Quorn;504;2.23;3.6;2.6;2.3;1.16;1.55;1.5;3.45;1.73
16:00;Sub;01.11.;ENG7;Bromsgrove;Leiston;503;2.85;3.4;2.15;2.2;1.18;1.6;1.52;3.65;1.78
